source,created_time,text,url,likes,shares,comments
5 dias,2015-11-30T11:13:38+0000,"PwC destaca la baja presión tributaria del país - Diario 5diasSegún el informe pre­sentado para el año 2016 de Paying Taxes, elabora­do por PwC (Pricewater­houseCoopers) y el Banco Mundial, se destaca que el país aún cuenta con una presión tributaria baja comparada con la región.",www.facebook.com/182736288436188_1001000096609799,4,2,0
5 dias,2015-11-30T01:44:35+0000,Timeline Photos #Portada Titulares de primera plana del diario 5días: lunes 30 de noviembre #2015 #Paraguay,www.facebook.com/182736288436188_1000841159959026,33,5,1
5 dias,2015-11-27T20:59:08+0000,"Oro cae al nivel más bajo desde 2010 en tanto suben las apuestas a un aumento de la tasa de la... http://www.5dias.com.py/43240-oro-cae-al-nivel-mas-bajo-desde-2010-en-tanto-suben-las-apuestas-a-un-aumento-de-la-tasa-de-la-fedEl oro cayó al nivel más bajo en cinco años debido a que aumentaron las apuestas de que EE.UU. subirá las tasas de interés el próximo mes, frenando el atractivo del metal.",www.facebook.com/182736288436188_999885366721272,10,8,0
5 dias,2015-11-27T20:58:06+0000,"Macri trabaja para un giro del Mercosur contra el chavismo - Diario 5dias http://www.5dias.com.py/43239-macri-trabaja-para-un-giro-del-mercosur-contra-el-chavismoEl triunfo presidencial de Mauricio Macri en la Argentina ha generado también cambios en la región, especialmente respecto de la situación de Venezuela, que se agrava por estas horas.",www.facebook.com/182736288436188_999885076721301,36,4,0
5 dias,2015-11-27T19:21:41+0000,"Globo emitirá programa especial sobre Paraguay - Diario 5dias Las ciudades fronterizas con Brasil podrán ver el programa desde las 22.00 hs, mientras que en Asunción, aproximadamente a la medianoche (al terminar la novela de horario central)  a través de  la señal de cable.   http://www.5dias.com.py/43238-globo-emitira-programa-especial-sobre-paraguayLa edición de esta noche de Globo reporter se podrá ver a través de la grilla de los canales de cable.",www.facebook.com/182736288436188_999857103390765,87,64,5
5 dias,2015-11-27T18:46:25+0000,"Stock ganadero más gordo de EE.UU. marca final de precios récord - Diario 5dias http://www.5dias.com.py/43237-stock-ganadero-mas-gordo-de-eeuu-marca-final-de-precios-recordEl ganado de los Estados Unidos está actualmente más gordo que nunca, lo que indica que se terminarán los siete años de precios récord de la carne vacuna en momentos en que se acumulan las pérdidas de los dueños de feedlots estadounidenses.",www.facebook.com/182736288436188_999845850058557,1,1,0
5 dias,2015-11-27T18:45:38+0000,Volkswagen identifica US$2 mil millones de ahorro con recortes de costos - Diario 5dias http://www.5dias.com.py/43236-volkswagen-identifica-us2-mil-millones-de-ahorro-con-recortes-de-costosVW AG identificó unos US$2mil millones de ahorros en la marca homónima para contribuir a compensar las multas y retiros causados por la manipulación de las emisiones.,www.facebook.com/182736288436188_999845673391908,2,0,0
5 dias,2015-11-27T12:37:40+0000,Debaten el martes PGN 2016 - Diario 5dias Debaten el martes PGN 2016 http://www.5dias.com.py/43232-debaten-el-martes-pgn-2016Para el martes de la semana próxima quedó convocada la sesión extraordinaria en Cámara Baja para dar tratamiento al Presupuesto General de la Nación para el ejercicio fiscal 2016.,www.facebook.com/182736288436188_999732366736572,2,0,0
5 dias,2015-11-27T12:36:01+0000,"Congelarán por hasta 20 años tributo para atraer inversores - Diario 5dias Congelarán por hasta 20 años tributo para atraer inversores  http://www.5dias.com.py/43233-congelaran-por-hasta-20-anos-tributo-para-atraer-inversoresEn segunda vuelta, los senadores sancionaron, con texto de la Cámara de Diputados, el proyecto de ley ‘‘De garantías para las inversiones y fomento a la generación de empleo y el desarrollo económico y social’’.",www.facebook.com/182736288436188_999731913403284,5,11,2
5 dias,2015-11-27T12:10:42+0000,"Altas expectativas por el partido de Olimpia - Diario 5diasEl día sábado, el club Olimpia se juega todas sus fichas para obte­ner el título de campeón del torneo Clausura y la emoción ya lo pueden sentir todos sus fanáticos y simpatizantes en las boleterías.",www.facebook.com/182736288436188_999722743404201,8,5,0
5 dias,2015-11-27T12:10:26+0000,"Acceso a internet en Paraguay aún se encuentra retrasado - Diario 5diasEn un informe presen­tado por la Comisión del Desarrollo Digital, aso­ciada a la Organización de la Naciones Unidas (ONU), sobre la pene­tración que tiene inter­net en las naciones, más específicamente en las economías emergentes, el Paraguay aún no se en­cuentra muy desarrollado en este tema.",www.facebook.com/182736288436188_999722676737541,11,14,1
5 dias,2015-11-27T12:10:14+0000,"Congreso da 24 horas para que borren deudas canceladas - Diario 5diasInformconf y las demás empresas que presentan servicios de registro de antecedentes comerciales deberán adecuarse a la nuevas normativa, una vez promulgada. También deberán consignar los datos positivos en el historial crediticio de las personas",www.facebook.com/182736288436188_999722616737547,24,20,1
5 dias,2015-11-27T11:49:04+0000,"BBVA Paraguay e Itapúa con baja cobertura de mora - Diario 5dias BBVA Paraguay e Itapúa con baja cobertura de mora http://www.5dias.com.py/43222-bbva-paraguay-e-itapua-con-baja-cobertura-de-moraAtendiendo que el BBVA, en tan solo un año, ha au­mentado en un 136% su nivel de morosidad, se observa que también se encuentra entre los prin­cipales bancos con peor rendimiento de cobertura con 76,51%.",www.facebook.com/182736288436188_999716600071482,21,8,2
5 dias,2015-11-27T11:48:13+0000,"TAM Mercosur vuela alto sobre las demás firmas - Diario 5dias TAM Mercosur vuela alto sobre las demás firmas http://www.5dias.com.py/43224-tam-mercosur-vuela-alto-sobre-las-demas-firmasSegún datos de enero a octubre del 2015 de la Dirección Nacional de Aeronáutica Civil, el to­tal de personas trans­portadas en lo que va del año representa 748.772 pasajeros.",www.facebook.com/182736288436188_999716446738164,5,4,0
5 dias,2015-11-27T01:15:30+0000,Timeline Photos #Portada Titulares de primera plana del diario 5días: viernes 27 de noviembre #2015 #Paraguay,www.facebook.com/182736288436188_999512273425248,18,4,0
5 dias,2015-11-26T17:48:43+0000,Timeline Photos,www.facebook.com/182736288436188_999377036772105,2,1,0
5 dias,2015-11-26T12:21:10+0000,"Montan “aerobar” en el fuselaje de un Fokker 100 - Diario 5diasA unos 12 kilómetros de la ciudad de Ayolas se encuentra instalado un llamativo hotel y restaurante denominado doña Ramonita en donde existe una serie de actividades turísticas, pero lo que hace particular a este lugar no es solamente el paisaje acuático o los animales exóticos, sino un avión que se…",www.facebook.com/182736288436188_999269070116235,14,2,1
5 dias,2015-11-26T12:11:57+0000,"Blue Desing debuta hoy en la Bolsa de Valores - Diario 5dias Blue Desing debuta hoy en la Bolsa de Valores http://www.5dias.com.py/43204-blue-desing-debuta-hoy-en-la-bolsa-de-valoresLa primera emisión de bonos de la firma Blue Design SAE, industria maquiladora del rubro textil, será lanzada a oferta pública a partir el día hoy con el código BDA.",www.facebook.com/182736288436188_999266000116542,9,4,1
5 dias,2015-11-26T11:58:19+0000,"Por pérdidas en su producción, Brasil comprará más trigo paraguayo en 2016 - Diario 5diasHeladas e intensas lluvias durante la cosecha echaron a perder la producción de trigo del Brasil y estiman que menos de la mitad de su producción está apta para el consumo humano.",www.facebook.com/182736288436188_999262586783550,28,17,1
5 dias,2015-11-26T11:58:00+0000,"Proteína roja y carne de ave con destino a Qatar - Diario 5diasInversionistas qataríes están interesados en la im­portación de productos pri­marios del Paraguay, espe­cíficamente carne bovina y pollo.",www.facebook.com/182736288436188_999262466783562,6,5,0
5 dias,2015-11-26T11:47:27+0000,"Caja mutual invierte en edificio residencial - Diario 5diasSobre la Avda. Boggiani, a pasos de la Avda. Mcal. López y R.I. 2 Ytororõ, se erige el emprendimiento inmobiliario Torre Boggiani ubicado en una zona tranquila y de fácil acceso. La edificación inició en diciembre del 2014.",www.facebook.com/182736288436188_999259656783843,7,0,0
5 dias,2015-11-26T11:47:16+0000,"Se dispara la mora en algunos bancos - Diario 5dias Se dispara la mora en algunos bancos http://www.5dias.com.py/43184-Entre los cuatro grandes jugadores del sistema, se destaca el abrupto crecimiento de malos créditos en el BBVA Paraguay. De acuerdo con registros remitidos a la banca matriz, la morosidad en este banco pasó de 1,70 a 3,35%, es decir, un incremento de 136% en términos interanuales. Se trata del mayor…",www.facebook.com/182736288436188_999259600117182,21,19,0
5 dias,2015-11-26T11:47:03+0000,"Macri estará en Asunción para Cumbre del Mercosur - Diario 5diasEl recién electo presidente de la República Argentina, Mauricio Macri, confirmó que vendrá a Asunción el próximo 21 de diciembre para participar de la Cumbre del Mercado Común del Sur (Mercosur), según informó IP.",www.facebook.com/182736288436188_999259546783854,30,8,1
5 dias,2015-11-26T11:46:46+0000,MOPC rescindió contratos de obras por icumplimientos - Diario 5diasLa Dirección de Asuntos Jurídicos del Ministerio de Obras Públicas y Comunicaciones (MOPC) informó sobre la rescisión de cinco contratos para la ejecución de obras de pavimento tipo empedrado y de mantenimiento por un valor cercano a los G. 44.334 millones.,www.facebook.com/182736288436188_999259463450529,6,10,0
5 dias,2015-11-26T11:46:36+0000,"Viviendas sociales fueron entregadas por la Senavitat - Diario 5diasLa Secretaría Nacional de la Vivienda y el Hábitat (Senavitat) entregó este martes 37 viviendas de interés social a familias de escasos recursos en la ciudad de Villeta del departamento Central, a través del programa del Fondo Nacional de la Vivienda Social (Fonavis), según informó IP.",www.facebook.com/182736288436188_999259390117203,1,0,0
5 dias,2015-11-26T11:46:27+0000,"Avanzan obras de reconstrucción de ruta Transchaco en Boquerón - Diario 5diasEl Ministerio de Obras Públicas y Comunicaciones (MOPC) informó que avanzan las tareas de reconstrucción de varios tramos de la ruta Transchaco en el departamento de Boquerón, de la región Occidental, con una inversión de guaraníes 74.787.065.480, según señaló la agencia de Información Paraguaya.",www.facebook.com/182736288436188_999259300117212,6,8,0
5 dias,2015-11-26T11:41:18+0000,"Black Friday será la primera prueba de fuego para tarjetas - Diario 5diasMañana se realizará el ya conocido evento denominado “Black Friday”, el cual será la prueba de fuego para las tarjetas de crédito. Será la primera vez que se podrá palpar la reacción de los usuarios.",www.facebook.com/182736288436188_999257866784022,13,7,5
5 dias,2015-11-26T11:41:10+0000,"El marketing a través de app móviles - Diario 5diasLas fronteras de acceso a la información ya no se miden en distancias o desigualdades geográficas sino en velocidad de transmisión, y cada vez más personas tienen acceso a internet a través de sus dispositivos móviles, en sus propias manos.",www.facebook.com/182736288436188_999257786784030,4,2,0
5 dias,2015-11-26T11:32:52+0000,Orden del Juez: descontar del salario del trabajador - Diario 5diasLos empresarios deben recordar y asu­mir que no pueden interponerse en el camino de la Justicia.,www.facebook.com/182736288436188_999255703450905,11,6,0
5 dias,2015-11-26T11:32:40+0000,Cortocircuito peligroso - Diario 5diasEn un solo acto legislativo el Congreso está generando una sobrecarga en el sistema político que podría generar un peligroso cortocircuito.,www.facebook.com/182736288436188_999255650117577,0,0,0
5 dias,2015-11-26T01:57:25+0000,Timeline Photos #Portada Titulares de primera plana del diario 5días: jueves 26 de noviembre #2015 #Paraguay,www.facebook.com/182736288436188_999117866798022,21,2,2
5 dias,2015-11-25T20:50:46+0000,Arrestan al CEO de BTG Pactual por vinculación en caso de corrupción de Petrobras - Diario 5dias http://www.5dias.com.py/43182-arrestan-al-ceo-de-btg-pactual-por-vinculacion-en-caso-de-corrupcion-de-petrobrasLa policía federal arrestó al banquero en Río de Janeiro después de la primera búsqueda en Sao Paulo. Acción de la empresa cae 19%.,www.facebook.com/182736288436188_999005643475911,1,0,0
5 dias,2015-11-25T19:56:16+0000,"‘Enorme presión’ impulsa ronda de fusiones bancarias en España - Diario 5dias http://www.5dias.com.py/43181-enorme-presion-impulsa-ronda-de-fusiones-bancarias-en-espanaUna segunda ronda de fusiones y adquisiciones le espera al sector bancario de España, tres años después de que la crisis de la deuda europea desencadenó el mayor éxodo en la historia de ese país.",www.facebook.com/182736288436188_998990906810718,3,4,0
5 dias,2015-11-25T19:49:00+0000,"El presidente electo de Argentina en juego peligroso con el peso - Diario 5dias http://www.5dias.com.py/43177-el-presidente-electo-de-argentina-en-juego-peligroso-con-el-pesoSi hay un punto en el cual el presidente electo de la Argentina, Mauricio Macri, ha sido absolutamente claro es que detesta todas las normas y restricciones que asfixian al mercado cambiario del país",www.facebook.com/182736288436188_998988840144258,5,2,0
5 dias,2015-11-25T19:48:15+0000,"Bancos postergan crédito para Odebrecht por arresto de directivo - Diario 5dias http://www.5dias.com.py/43178-bancos-postergan-credito-para-odebrecht-por-arresto-de-directivoUna unidad de Odebrecht SA, dijo que los US$4.100 millones de financiamiento para un proyecto clave en América Latina fueron postergados como mínimo cuatro meses.",www.facebook.com/182736288436188_998988540144288,2,1,0
5 dias,2015-11-25T19:47:20+0000,Nuevo presidente argentino no es amigo de Venezuela - Diario 5dias http://www.5dias.com.py/43179-nuevo-presidente-argentino-no-es-amigo-de-venezuelaMacri prometió presionar a vecinos y aliados para cuestionar la afirmación de Venezuela de ser una democracia.,www.facebook.com/182736288436188_998988190144323,11,3,0
5 dias,2015-11-25T19:45:54+0000,"Si China mató al ciclo de materias primas, la Fed lo enterrará - Diario 5diasSi la desaceleración del crecimiento en China, que ahora se encamina a su ritmo más débil en veinticinco años, puso el primer clavo en el ataúd del súper ciclo, la Reserva Federal (FED) está a punto de martillarle el último.",www.facebook.com/182736288436188_998987030144439,4,1,0
5 dias,2015-11-25T18:10:42+0000,"Timeline Photos Si querés formar parte del equipo 5dias y reunís los requisitos mencionados, enviános tu CV.",www.facebook.com/182736288436188_998926800150462,4,1,0
5 dias,2015-11-25T15:02:39+0000,"Cinco cosas de las que todos van a estar hablando hoy - Diario 5dias http://www.5dias.com.py/43176-cinco-cosas-de-las-que-todos-van-a-estar-hablando-hoyEl BCE advierte sobre una posible “reversión abrupta de riesgos”, arrestan al máximo responsable ejecutivo de BTG Pactual en una investigación por sobornos y prepárese para una avalancha de datos económicos. A continuación, algunas de las cosas de las que la gente va a estar hablando hoy.",www.facebook.com/182736288436188_998859950157147,1,5,0
5 dias,2015-11-25T13:00:33+0000,"El Voyant Carmelitas estará listo para 2017 - Diario 5diasCon amenities de primer nivel, diseño innovador y en una ubicación privile­giada, se erige un nuevo proyecto de viviendas de categoría, el Voyant Car­melitas.",www.facebook.com/182736288436188_998812530161889,6,4,0
5 dias,2015-11-25T12:52:41+0000,Cómo hacer para volver con las pilas al 100% al lugar de trabajo - Diario 5diasMejorar tu desempeño laboral es uno de tus propósitos? Inicia por reorganizar tu tiempo e imagen.,www.facebook.com/182736288436188_998809150162227,37,23,0
5 dias,2015-11-25T12:51:09+0000,"Los políticos deben persuadir, no amenazar - Diario 5diasEl voto obligatorio no es el camino para asegurar una verdadera solidez institucional. Los políticos deben persuadir, no amenazar, si quieren una nación compuesta y regida por ciudadanos auténticamente comprometidos con la democracia y con fe en sus instituciones republicanas.",www.facebook.com/182736288436188_998808730162269,0,0,0
5 dias,2015-11-25T12:50:48+0000,"Los políticos deben persuadir, no amenazar - Diario 5diasEl voto obligatorio no es el camino para asegurar una verdadera solidez institucional. Los políticos deben persuadir, no amenazar, si quieren una nación compuesta y regida por ciudadanos auténticamente comprometidos con la democracia y con fe en sus instituciones republicanas.",www.facebook.com/182736288436188_998808620162280,0,0,0
5 dias,2015-11-25T11:38:45+0000,"Empleos: bajón comercial ya se refleja en despidos - Diario 5dias Empleos: bajón comercial ya se refleja en despidos http://www.5dias.com.py/43165-empleos-bajon-comercial-ya-se-refleja-en-despidosTras la elaboración de la En­cuesta Continua de Empleo (ECE) del tercer trimestre del 2015, la Dirección General de Estadística, Encuestas y Censos (Dgeec) arrojó consi­derables datos acerca de los principales indicadores de empleo en Asunción y Gran Asunción para los distintos sectores económicos.",www.facebook.com/182736288436188_998786370164505,8,16,1
5 dias,2015-11-25T11:03:33+0000,"Por consultorías el Estado ya gastó unos US$ 33,4 millones en el año - Diario 5diasDentro de las adjudica­ciones que realizan los entes públicos, la cate­goría de consultorías y asesorías suele presen­tar grandes discusiones por la sociedad, ya que representa casi en todos los periodos grandes vo­lúmenes monetarios.",www.facebook.com/182736288436188_998777553498720,0,1,0
5 dias,2015-11-25T11:03:17+0000,"Cartes ratifica control cruzado en principales puntos de recaudación. - Diario 5diasEl presidente de la Re­pública, Horacio Cartes, afirmó este martes que no va a transigir en su deci­sión de designar admi­nistradores externos en la Dirección Nacional de Aduanas, a fin de mejorar las recaudaciones y lograr de ese modo la eficiencia y transparencia deseada en esa institución.",www.facebook.com/182736288436188_998777483498727,5,3,0
5 dias,2015-11-25T11:02:29+0000,"Totalidad de nómina estatal se pagará a través del BNF - Diario 5diasArgumentan que el sector privado ‘‘gana plata fácil con dinero público’’. Por otro lado, se infló en G. 128.000 millones el PGN 2016, lo cual desató la ira del titular de Hacienda, quien amenazó subir impuestos. En réplica, legisladores le respondieron que cobre más a sojeros y que corte los tres ag…",www.facebook.com/182736288436188_998777313498744,38,68,9
5 dias,2015-11-25T01:22:32+0000,Timeline Photos #Portada Titulares de primera plana del diario 5días: miércoles 25 de noviembre #2015 #Paraguay,www.facebook.com/182736288436188_998632586846550,25,3,4
5 dias,2015-11-24T19:47:15+0000,Secretos del financiamiento del fútbol mundial salen a la luz - Diario 5dias http://www.5dias.com.py/43153-secretos-del-financiamiento-del-futbol-mundial-salen-a-la-luzLa filtración de documentos de una de las empresas que invierten millones en futuros de futbolistas vislumbra una práctica financiera (ahora prohibida) para el deporte global.,www.facebook.com/182736288436188_998530380190104,15,5,2
5 dias,2015-11-24T18:20:38+0000,Inversionistas ansiosos por Argentina a pesar de sus altos riesgos económicos - Diario 5dias http://www.5dias.com.py/43151-inversionistas-ansiosos-por-argentina-a-pesar-de-sus-altos-riesgos-economicosLa victoria del líder opositor Mauricio Macri marca el punto de inflexión para Argentina que los inversionistas han esperado mucho tiempo.,www.facebook.com/182736288436188_998506906859118,1,3,1
5 dias,2015-11-24T18:19:54+0000,Timeline Photos Brasil y Chile acuerdan proteger y promover inversión bilateral http://www.5dias.com.py/43152-brasil-y-chile-acuerdan-proteger-y-promover-inversion-bilateral,www.facebook.com/182736288436188_998506706859138,2,0,1
5 dias,2015-11-24T14:38:42+0000,"La CNV pone bajo la lupa a esquema de captación de fondos - Diario 5dias La Comisión Nacional de Valores (CNV) remitió una nota a 5días alertando sobre agentes no autorizados para la intermediación financiera.  Cita a la firma Nexoos, a la cual atribuye ofrecimientos para participar como inversionista en modalidad colectiva a través de una plataforma.  Desde la empresa citada negaron cualquier tipo de irregularidad.   http://www.5dias.com.py/43139-la-cnv-pone-bajo-la-lupa-a-esquema-de-captacion-de-fondos“Una idea que nació en Londres y se concretó en Asunción” fue el título dado al artículo que nuestro diario publicó en la sección “Emprendedores” del pasado día miércoles 18 de noviembre. En la misma se destaca la labor que viene desarrollando el proyecto Nexoos Paraguay (www.nexoos.com.py) acometid…",www.facebook.com/182736288436188_998431970199945,8,12,1
5 dias,2015-11-24T14:36:06+0000,"Cinco cosas de las que todos van a estar hablando hoy - Diario 5dias http://www.5dias.com.py/43150-cinco-cosas-de-las-que-todos-van-a-estar-hablando-hoyUn avión ruso fue derribado por el ejército turco, Ackman redobla su apuesta en Valeant y Yellen defiende siete años de tasas de interés bajas. A continuación, algunas de las cosas de las que la gente va a estar hablando hoy.",www.facebook.com/182736288436188_998431343533341,3,3,1
5 dias,2015-11-24T14:32:37+0000,"Periodista de 5dias lanzará novela en la Casa del Bicentenario “Augusto Roa Bastos” - Diario 5dias Escritor cubano lanzará su novela: “Por mano propia” Una historia de #Paraguay que te hará estremecer    http://www.5dias.com.py/43144-periodista-de-5dias-lanzara-novela-en-la-casa-del-bicentenario-augusto-roa-bastos""Desde el primer momento me propuse marcar la diferencia. El trágico suceso ocurrido en la ciudad de Yaguarón, Departamento de Paraguari, el 31 de mayo de 2004, en el que perdió la vida Felicita Estigarribia, menor de 11 años conocida como ‘La niña de las mandarinas’, fue el basamento inspirativo pa…",www.facebook.com/182736288436188_998430453533430,9,13,0
5 dias,2015-11-24T14:05:20+0000,"Dependen del rubro de la caña alrededor de 40 mil familias - Diario 5diasEl presidente de Cañas Paraguayas SA, Iván Oje­da, comentó acerca de la empresa que tiene a su cargo y que se aproxima a los 80 años de presencia a nivel nacional e interna­cional.",www.facebook.com/182736288436188_998422813534194,3,2,2
5 dias,2015-11-24T13:21:52+0000,"Las obras de Essap no están paradas, asegura su titular - Diario 5dias Las obras de Essap no están paradas, asegura su titular  http://www.5dias.com.py/43145-las-obras-de-essap-no-estan-paradas-asegura-su-titularLas obras de mejoramien­to de desagüe cloacal, pavi­mentación y otros desarro­llados por la Municipalidad de Asunción juntamente con la Essap han tenido un cese en sus actividades, lo cual preocupa a vecinos de la zona y a transeúntes, representantes de ambas instituciones señalan que no se trata de…",www.facebook.com/182736288436188_998410846868724,2,0,0
5 dias,2015-11-24T13:08:57+0000,"Aduaneros tomarían medidas extremas de no ser oída su postura - Diario 5dias Aduaneros tomarían medidas extremas de no ser oída su postura http://www.5dias.com.py/43147-aduaneros-tomarian-medidas-extremas-de-no-ser-oida-su-posturaEl Diario con la mejor información económica, para lectores influyentes #Paraguay",www.facebook.com/182736288436188_998405520202590,1,5,0
5 dias,2015-11-24T13:08:25+0000,"Habilitan planes de alta complejidad en Migone - Diario 5dias Habilitan planes de alta complejidad en Migone http://www.5dias.com.py/43148-habilitan-planes-de-alta-complejidad-en-migoneJorge Moura, gerente de servicio medico del Mi­gone, conversó acerca del nuevo plan de cobertura de alta complejidad que el Migone pone a disposición de los asegurados y cuya cobertura es nacional con planes y prestadores en todo el territorio.",www.facebook.com/182736288436188_998405136869295,5,2,0
5 dias,2015-11-24T12:07:47+0000,"La modalidad street foods sobre 4 ruedas se impone en Paraguay - Diario 5dias La modalidad street foods sobre 4 ruedas se impone en Paraguay http://www.5dias.com.py/43141-la-modalidad-street-foods-sobre-4-ruedas-se-impone-en-paraguayLa creatividad es defi­nitivamente uno de los caminos al éxito, Bruno Planás y Marcelo Urrutia apostaron por el rubro gastronómico sobre rue­das con excelentes resul­tados. En una combi bien montada y con servicios de calidad nace Combi Wey.",www.facebook.com/182736288436188_998384656871343,51,9,3
5 dias,2015-11-24T12:06:44+0000,"Investigación convirtió al país en un gran exportador - Diario 5dias Investigación convirtió al país en un gran exportador http://www.5dias.com.py/43143-investigacion-convirtio-al-pais-en-un-gran-exportadorEn 12 años de vida del Pro­yecto de Investigación y Fortalecimiento de Difusión del Trigo, Paraguay duplicó la superficie de siembra, la productividad se incre­mentó 50% y la producción aumentó 200%.",www.facebook.com/182736288436188_998384356871373,7,5,1
5 dias,2015-11-24T12:05:32+0000,"Argentina podría volver a exportar carne y el país debería estar en alerta - Diario 5dias Argentina podría volver a exportar carne y el país debería estar en alerta http://www.5dias.com.py/43142-argentina-podria-volver-a-exportar-carne-y-el-pais-deberia-estar-en-alertaEn la última década, la Ar­gentina perdió el liderazgo exportador en buena parte de los alimentos que vende al mundo, especialmente en sus exportaciones de carne como consecuencia de las medidas gubernamentales; así pues, la Argentina per­dió su liderazgo.",www.facebook.com/182736288436188_998384093538066,12,4,1
5 dias,2015-11-24T11:50:22+0000,BCP emite medidas transitorias en apoyo a los sectores agrícolas - Diario 5diasEl Banco Central del Paraguay emitió una resolución con el objetivo de disminuir el impacto de la caída abrupta en los mercados internacionales del precio de los productos agrícolas sobre la cadena productiva del sector y su consecuente efecto adverso sobre la actividad económica en general.,www.facebook.com/182736288436188_998380326871776,2,0,0
5 dias,2015-11-24T11:50:06+0000,"Propietario de frigorífico JBS compra acciones de Havaianas - Diario 5diasLa empresa brasileña J&F Investimentos, dueña del frigorífico JBS que opera en Paraguay, se convierte en propietario mayorista de Alpargatas, quienes fabrican las conocidas chancletas Havaianas.",www.facebook.com/182736288436188_998380283538447,0,5,0
5 dias,2015-11-24T11:49:17+0000,"La ejecución de obras aumentó 30% en 2014, según el MOPC - Diario 5diasEl ministro de Obras Públicas y Comunicaciones (MOPC), Ramón Jiménez Gaona, informó que están ejecutando un 30% más que en el mismo período del año pasado.",www.facebook.com/182736288436188_998380123538463,1,1,0
5 dias,2015-11-24T11:48:52+0000,"Pfizer y Allergan crean la mayor farmacéutica - Diario 5diasLa segunda mayor ope­ración de la historia se concreta con el acuerdo de fusión entre la farma­céutica Pfizer y el fabri­cante de botox Allergan, el negocio fue cerrado por US$ 160 mil millones. Esto da lugar a la mayor farmacéutica del mundo, valorada en unos 300 mil millones de dólares.",www.facebook.com/182736288436188_998379990205143,2,2,0
5 dias,2015-11-24T11:48:30+0000,"Anemia por deficiencia de hierro - Diario 5diasLa anemia por deficiencia de hierro, también conocida como anemia ferropénica (reducción de los niveles de hierro en la sangre), es una de las carencias nutricionales más prevalentes a nivel mundial.",www.facebook.com/182736288436188_998379830205159,4,0,0
5 dias,2015-11-24T11:47:13+0000,"Disminuye el consumo con la tarjeta de crédito - Diario 5dias Disminuye el consumo con la tarjeta de crédito http://www.5dias.com.py/43136-disminuye-el-consumo-con-la-tarjeta-de-creditoSegún lo reportado por la Superintendencia de Ban­cos, el total del importe consumido por tarjetas de crédito en octubre del 2015 ha tenido una varia­ción negativa de 2,03%, en comparación al mes ante­rior.",www.facebook.com/182736288436188_998379250205217,58,33,7
5 dias,2015-11-24T11:44:48+0000,Miller no será absorbida por Cervepar - Diario 5dias Miller no será absorbida por Cervepar http://www.5dias.com.py/43137-miller-no-sera-absorbida-por-cerveparSe confirmó en la oferta formal que la marca Miller a nivel glo­bal no formará parte de esta transacción debido a las regulaciones de Anti-Monopolio.,www.facebook.com/182736288436188_998378110205331,22,13,2
5 dias,2015-11-24T11:29:14+0000,"Los padres, los jóvenes y los códigos dictados por las tecnologías - Diario 5diasNavegar se ha convertido en un concepto nuevo. Ya la primera imagen que nos viene a la mente a los citadinos al oír la palabra “navegar” no es un bote meciéndose en aguas de ningún tipo… es una figura compleja que se vincula con diversos adminículos que nos acercan información de todo tipo y nos per…",www.facebook.com/182736288436188_998373780205764,1,8,1
5 dias,2015-11-24T11:28:13+0000,"Cobro de aguinaldos podría reactivar la economía local - Diario 5diasDebido a la crisis económica que se está sufriendo, no solo a nivel país, sino también a nivel regional y mundial, varios sectores comerciales están soportando una fuerte caída en sus ventas.",www.facebook.com/182736288436188_998373486872460,1,1,0
5 dias,2015-11-24T11:27:43+0000,¿Cambiará algo? - Diario 5diasPodemos apostar una ficha por Mauricio Macri pues todo inicio de una gestión gubernativa trae nuevas expectativas y posibilidades de que viejos vicios en la política exterior porteña se vayan con el hoy desalojado modelo kirchnerista. A Argentina le conviene un vecino ordenado y próspero con el cual…,www.facebook.com/182736288436188_998373340205808,0,0,0
5 dias,2015-11-24T11:27:30+0000,"Estas leyes son inherentes a todo inversionista - Diario 5diasEstos son cinco principios que todos los inversionistas deberían tener en cuenta, según el Wall Street Journal:",www.facebook.com/182736288436188_998373293539146,6,6,0
5 dias,2015-11-24T11:26:39+0000,"Cocinar bien no es suficiente para ser exitosos en el negocio gastronómico - Diario 5diasAnte el boom gastronómico que existe en el país, urge la necesidad de capacitación en el rubro. Esto ayuda a la eficiencia, calidad y perpetuidad del negocio. En este marco, Parafood International, presentará las actividades de la temporada 2016, dirigidas a dicho mercado.",www.facebook.com/182736288436188_998373080205834,4,3,0
5 dias,2015-11-24T01:48:46+0000,Timeline Photos #Portada Titulares de primera plana del diario 5días: martes 24 de noviembre #2015 #Paraguay,www.facebook.com/182736288436188_998234706886338,14,3,0
5 dias,2015-11-23T20:48:30+0000,Los desafíos económicos que afronta el nuevo presidente de Argentina - Diario 5dias http://www.5dias.com.py/43121-los-desafios-economicos-que-afronta-el-nuevo-presidente-de-argentinaPara el nuevo presidente de Argentina no hay tiempo que perder. Es necesario gatillar las negociaciones para afrontar los desafíos económicos.,www.facebook.com/182736288436188_998153566894452,1,3,0
